,name,lon,lat
3517,31 St & Hoyt Ave N,-73.9170074,40.7711528
3593,31 St & Broadway,-73.925921,40.761584
3390,E 109 St & 3 Ave,-73.9432083,40.79329668
3233,E 48 St & 5 Ave,-73.97805914282799,40.75724567911726
3609,Vernon Blvd & 31 Ave,-73.9354504,40.7692475
3507,Park Ave & E 124 St,-73.9396861,40.8045555
2023,E 55 St & Lexington Ave,-73.97031366,40.75968085
3298,Warren St & Court St,-73.99383324,40.686371
3578,Park Pl & Franklin Ave,-73.9564947,40.6741806
260,Broad St & Bridge St,-74.01167797,40.70365182
3629,Adam Clayton Powell Blvd & W 126 St,-73.94776493310928,40.809495347779475
3512,27 Ave & 4 St,-73.9337894,40.7747175
3501,E 118 St & Madison Ave,-73.9442507,40.8014866
3404,7 St & 5 Ave,-73.98541675,40.6704922
3131,E 68 St & 3 Ave,-73.96224617958069,40.76712840349542
3047,Halsey St & Tompkins Ave,-73.944118,40.6823687
3150,E 85 St & York Ave,-73.94803392,40.77536905
3603,31 Ave & 30 St,-73.9240312,40.7647
3117,Franklin St & Dupont St,-73.95866,40.73564
3602,31 Ave & 34 St,-73.920827,40.763154
3506,Lexington Ave & E 120 St,-73.9398167,40.8013066
517,Pershing Square South,-73.97791,40.751581
3061,Throop Ave & Myrtle Ave,-73.94371094,40.69622937
3588,Vernon Blvd & 10 St,-73.9373554,40.7671863
3352,Sigourney St & Columbia St,-74.0087952464819,40.67267243410948
3249,Verona Pl & Fulton St,-73.9476791024208,40.6803560840434
143,Clinton St & Joralemon St,-73.99337909,40.69239502
3303,Butler St & Court St,-73.99440329,40.6849894
3680,E 43 St & 5 Ave,-73.98025184869766,40.754120810779256
3328,W 100 St & Manhattan Ave,-73.9645,40.795
3387,E 106 St & Madison Ave,-73.94945003,40.7934337
3139,E 72 St & Park Ave,-73.96409422159195,40.77118287540658
3537,Carlton Ave & Dean St,-73.9710097,40.6809741
354,Emerson Pl & Myrtle Ave,-73.96223558,40.69363137
3556,24 St & 41 Ave,-73.9397405,40.7527085
3059,Pulaski St & Marcus Garvey Blvd,-73.939877,40.6933982
3583,Eastern Pkwy & Washington Ave,-73.9631145,40.6716493
3100,Nassau Ave & Newell St,-73.94752621650696,40.724812564400175
3552,W 113 St & Broadway,-73.964928,40.805973
3521,Lenox Ave & W 111 St,-73.9523,40.7987859
216,Columbia Heights & Cranberry St,-73.99548059,40.70037867
530,11 Ave & W 59 St,-73.99046033620834,40.77149671054441
343,Clinton Ave & Flushing Ave,-73.96986848,40.69794
3292,5 Ave & E 93 St,-73.957481,40.7857851
3611,Vernon Blvd & 47 Rd,-73.9534573,40.7449067
3076,Scholes St & Manhattan Ave,-73.9448625,40.70870368
456,E 53 St & Madison Ave,-73.97402311,40.7597108
3545,Broadway & W 122 St,-73.9612547,40.8120562
335,Washington Pl & Broadway,-73.99404649,40.72903917
3613,Center Blvd & 48 Ave,-73.957539,40.745038
264,Maiden Ln & Pearl St,-74.00731853,40.70706456
3221,47 Ave & 31 St,-73.93561,40.743
3342,Pioneer St & Richards St,-74.0094613,40.6777748
3510,Adam Clayton Powell Blvd & W 123 St,-73.949373,40.8078316
3048,Putnam Ave & Nostrand Ave,-73.94977,40.68402
3623,W 120 St & Claremont Ave,-73.9634,40.8109494
3109,Banker St & Meserole Ave,-73.95621,40.72606
3536,W 116 St & Broadway,-73.9641,40.8082
3549,Grand Ave & Bergen St,-73.962408,40.678045
3561,37 Ave & 35 St,-73.9279917,40.7531106
3371,4 Ave & 2 St,-73.98501142859459,40.674613422475815
3509,Lenox Ave & W 115 St,-73.9500739,40.8011939
3456,Jackson St & Leonard St,-73.94821286201477,40.71638031973561
427,Bus Slip & State St,-74.013942,40.701907
3557,40 Ave & 9 St,-73.945133,40.75742
3326,Clinton St & Centre St,-74.00194698,40.67434
3122,48 Ave & 5 St,-73.9558732509613,40.744363287066875
3493,E 118 St & 3 Ave,-73.9389152,40.799139
3608,5 St & 51 Ave,-73.9566,40.7423737
3649,W 129 St & Convent Ave,-73.95324736833572,40.814394437915816
3647,48 Ave & 30 Pl,-73.93725872039794,40.74128309355993
3494,E 115 St & Lexington Ave,-73.9423,40.797911
3592,Crescent St & Broadway,-73.9286471,40.7633589
3125,45 Rd & 11 St,-73.94977234,40.74708586
3530,Crescent St & Ditmars Blvd,-73.9145645,40.7787185
3337,Dwight St & Van Dyke St,-74.01195555925369,40.67363551341504
3075,Division Ave & Marcy Ave,-73.95796783,40.70708701
3392,Commerce St & Van Brunt St,-74.00860912,40.6812117
3420,Douglass St & 3 Ave,-73.98432695,40.6802133
3615,44 Dr & 21 St,-73.9460927,40.748
3591,21 St & 31 Dr,-73.930819,40.7659
3572,34 Ave & 38 St,-73.921631,40.756913
3478,2 Ave & 36 St - Citi Bike HQ at Industry City,-74.00870203971863,40.65708866668485
3347,Van Brunt St & Wolcott St,-74.01275056,40.6773429
372,Franklin Ave & Myrtle Ave,-73.95801365375519,40.694546087246025
3555,28 St & 41 Ave,-73.93797,40.751047
3391,E 106 St & 1 Ave,-73.93956237,40.7892529
3524,19 St & 24 Ave,-73.9225403,40.7774552
3469,India St & West St,-73.95995020866394,40.73181401720966
3622,E 128 St & Madison Ave,-73.939182,40.80756
500,Broadway & W 51 St,-73.98336183,40.76228826
3564,21 St & 36 Ave,-73.9362726,40.7601853
3495,E 114 St & 1 Ave,-73.9362541,40.7945663
3654,31 St & Northern Blvd,-73.93349289894103,40.75186951421875
3299,E 98 St & Park Ave,-73.95206,40.78813
3525,23 Ave & 27 St,-73.9153175,40.776165
3401,2 Ave & 9 St,-73.99331394,40.6724811
3563,28 St & 36 Ave,-73.932719,40.757186
3503,Madison Ave & E 120 St,-73.942954,40.80295
3716,40 Ave & Crescent St,-73.93795609474182,40.753599202005596
3500,E 115 St & Madison Ave,-73.944846,40.7989445
3069,Lorimer St & Broadway,-73.94818595,40.70411791
3589,Broadway & 12 St,-73.9347774,40.7668
119,Park Ave & St Edwards St,-73.97803415,40.69608941
3128,21 St & 43 Ave,-73.94594845,40.75052534
3063,Nostrand Ave & Myrtle Ave,-73.95238108,40.69527008
3542,Amsterdam Ave & W 119 St,-73.9596214,40.8086249
3498,Pleasant Ave & E 120 St,-73.9311847,40.7974772
3065,Union Ave & Wallabout St,-73.95032283,40.70029511
173,Broadway & W 49 St,-73.9845272898674,40.76068327096592
3720,Wyckoff St & Bond St,-73.98721285164356,40.68461653897949
3605,31 Ave & Crescent St,-73.9265474,40.7658346
3123,31 St & Thomson Ave,-73.93540375,40.74469738
3523,24 Ave & 29 St,-73.916142,40.7729
468,Broadway & W 56 St,-73.98192338,40.7652654
3567,11 St & 35 Ave,-73.9391141,40.7627442
533,Broadway & W 38 St,-73.98721619,40.75299641
2005,Railroad Ave & Kay Ave,-73.97100056,40.70531194
3539,W 116 St & Amsterdam Ave,-73.9607082,40.8067581
465,Broadway & W 41 St,-73.98658032,40.75513557
3577,34 Ave & 21 St,-73.9342862,40.7628138
3590,Carroll St & Franklin Ave,-73.9588,40.6679411
3458,W 55 St & 6 Ave,-73.9783501625061,40.76309387270797
3443,W 52 St & 6 Ave,-73.97982001304626,40.76132983124814
3692,5 St & Market St,-73.97440128028393,40.699997484388504
493,W 45 St & 6 Ave,-73.98291153,40.7568001
477,W 41 St & 8 Ave,-73.9900262,40.75640548
469,Broadway & W 53 St,-73.98268129,40.76344058
523,W 38 St & 8 Ave,-73.99138152,40.75466591
3559,21 St & 38 Ave,-73.9391224,40.7576314
3432,NYCBS Depot - GOW,-73.99463653564453,40.66906013501107
3136,5 Ave & E 63 St,-73.971518,40.766368
3586,34 Ave & 13 St,-73.9364848,40.7638753
3333,Columbia St & Lorraine St,-74.0075572,40.6747055
3661,Montgomery St & Franklin Ave,-73.9605563879013,40.666439306870814
3250,58th St Depot,-73.98383796215057,40.71690978045965
3441,10 Hudson Yards,-74.00264,40.752957
3704,47 Ave & Skillman Ave,-73.94176483154297,40.7437524099784
3330,Henry St & Bay St,-74.00494695,40.6725058
83,Atlantic Ave & Fort Greene Pl,-73.97632328,40.68382604
3723,Cadman Plaza E & Johnson St,-73.99015724658966,40.695317277669034
NULL,NULL,-73.890,40.854
3724,7 Ave & Central Park South,-73.9790689945221,40.7667405590595
3725,2 Ave & E 72 St,-73.95840793848038,40.7687620293096
3726,Center Blvd & 51 Ave,-73.95960688591003,40.743366080270214
3245,NYCBS DEPOT - DELANCEY,-73.9823305606842,40.71644423134479
3728,Pierrepont St & Monroe Pl,-73.99344027042389,40.69535693320225
224,Spruce St & Nassau St,-74.00552427,40.71146364
3727,Frost St & Meeker Ave,-73.94752018153667,40.717847984177276
3416,7 Ave & Park Pl,-73.97324283,40.6776147
2017,E 43 St & 2 Ave,-73.97121414,40.75022392
3733,Avenue C & E 18 St,-73.973984,40.730563
3737,Stanton St & Norfolk St,-73.986274,40.720747
3040,Handlebar @ Gowanus,-73.99497985839844,40.66979964220026
3745,36 Ave & 31 St,-73.92957486212252,40.75651272984955
3466,W 45 St & 6 Ave,-73.98257732391357,40.75668720603179
3707,Lexington Ave & E 26 St,-73.983293,40.741459
3708,W 13 St & 5 Ave,-73.99431,40.735445
3747,E 84 St & 3 Ave,-73.95512759685516,40.77755374298887
3746,6 Ave & Broome St,-74.00473035871983,40.724308321602166
3734,E 58 St &  1 Ave (NW Corner),-73.962658,40.759125
3749,Lexington Ave & E 36 St,-73.9788007736206,40.747573958954796
3756,White St & Moore St,-73.9351,40.704508
3757,Stagg St & Morgan Ave,-73.93372,40.710681
3758,George St & Wilson Ave,-73.92997,40.702997
3760,Willoughby Ave & Wyckoff Ave,-73.92153,40.705614
3761,Cedar St & Myrtle Ave,-73.926241,40.697842
3759,Irving Ave & Jefferson St,-73.92535,40.70538
3755,DeKalb Ave & Franklin Ave,-73.95746178925037,40.69064807082943
3763,Wyckoff Av & Jefferson St,-73.923711,40.707165
3771,McKibbin St & Bogart St,-73.933871,40.706237
3776,Central Ave & Starr Street,-73.92834,40.700003
3767,Powers St & Olive St,-73.93894,40.71323
3254,Soissons Landing,-74.01486575603485,40.69231660719192
3182,Yankee Ferry Terminal,-74.016966,40.686931
3762,3 Ave & Carroll St,-73.9865,40.677027
3772,Devoe St & Morgan Ave,-73.93515,40.713811
3769,White St & Johnson Ave,-73.93581,40.707174
3775,Suydam St & Knickerbocker Ave,-73.923769,40.702013
3766,Sharon St & Olive St,-73.93856,40.715353
3764,Bushwick Ave & McKibbin St,-73.93936,40.705517
284,Greenwich Ave & 8 Ave,-74.0026376103,40.7390169121
3479,Picnic Point,-74.02535319328308,40.68512559515415
3781,Greene Av & Myrtle Av,-73.918877,40.698568
3768,Waterbury St & Stagg St,-73.93734,40.71019
3765,Bushwick Ave & Stagg St,-73.94008,40.709897
3770,Central Ave & Flushing Ave,-73.9333,40.702831
3790,Henry St & Middagh St,-73.991581,40.7003
3787,Dock 72 Way & Market St,-73.97141,40.69985
3773,Knickerbocker Ave & Thames St,-73.92976,40.70539
3774,Knickerbocker Ave & George St,-73.92836,40.704425
3777,Stockholm St & Wilson Ave,-73.923044,40.699304
3788,E 12 St & 4 Av,-73.98974,40.73269
3778,Irving Ave & DeKalb Ave,-73.92095,40.7027
116,W 17 St & 8 Ave,-74.00149746,40.74177603
3782,Brooklyn Bridge Park - Pier 2,-73.997178,40.698458
3779,Hart St & Wyckoff Ave,-73.919911,40.704876
434,9 Ave & W 18 St,-74.00366443,40.74317449
3783,Cliff St & Fulton St,-74.00495,40.70838
3795,10 St & 2 Ave,-73.993612,40.671907
3793,Stuyvesant Walk & 1 Av Loop,-73.97898383438587,40.732339777151054
489,10 Ave & W 28 St,-74.00176802,40.75066386
3789,Fulton St & Irving Pl,-73.959432,40.68186
3799,6 Ave & W 34 St,-73.98805,40.74964
3798,W 40 St & 5 Ave,-73.982079,40.752269
3803,Bedford Ave & Montgomery St,-73.956934,40.665816
3804,Front St & Jay St,-73.986842,40.702461
464,E 56 St & 3 Ave,-73.96759673,40.75934501
3287,W 87 St & West End Ave,-73.97757,40.789622
250,Lafayette St & Jersey St,-73.99565293,40.72456089
3809,W 55 St & 6 Ave,-73.978458,40.763201
3810,Central Park West & W 82 St,-73.971211,40.782593
3805,E 80 St & Park Ave,-73.959757,40.776173
3811,27 Ave & 3 St,-73.9342,40.77485
3325,E 95 St & 3 Ave,-73.950503,40.7849032
488,W 39 St & 9 Ave,-73.99372222,40.75645824
3812,University Pl & E 14 St,-73.992085,40.734814
3842,Bushwick Ave & Dekalb Ave,-73.92825,40.69502
3822,Bushwick Ave & Forrest St,-73.93641,40.70076
3821,Evergreen Ave & Noll St,-73.93318,40.70106
3823,Beaver St & Fayette St,-73.93921,40.70099
3858,Kent St & McGuinness Blvd,-73.95161,40.73124
3854,Morgan Ave & Maspeth Ave,-73.93637,40.716657
3820,Willoughby Ave & Myrtle Ave,-73.93098,40.69757
3818,Calyer St & Jewel St,-73.94839,40.72984
3817,Withers St & Kingsland Ave,-73.94051,40.71773
3853,Harrison Pl & Porter Ave,-73.92851,40.70686
3819,Green St & McGuinness Blvd,-73.95204,40.73396
3816,Metropolitan Ave & Vandervoort Ave,-73.93323,40.71429
3857,Engert Ave & McGuinness Blvd,-73.94546,40.72158
3850,Jefferson St & Cypress Ave,-73.92157,40.70907
3849,Suydam St & St. Nicholas Ave,-73.91945,40.70636
3844,Myrtle Ave & Linden St,-73.91337,40.69943
3843,Myrtle Ave & Grove St,-73.91516,40.69905
3840,Putnam Ave & Wyckoff Ave,-73.90904,40.69811
3855,Frost St & Debevoise Ave,-73.93948,40.71882
3839,Putnam Ave & Knickerbocker Ave,-73.91164,40.69545
3848,Suydam St & Broadway,-73.93223,40.69544
3860,Wilson Ave & Troutman St,-73.92754,40.70166
3780,Wyckoff Av & Stanhope St,-73.917775,40.703545
3852,Stewart Ave & Johnson Ave,-73.92587,40.70869
3845,Irving Ave & Harman St,-73.9179,40.70108
3861,Menahan St & Wyckoff Ave,-73.91422,40.70113
3815,E 51 St & 2 Ave,-73.967641,40.755293
3847,Cedar St & Evergreen Ave,-73.92807,40.69671
3851,Metropolitan Ave & Stewart Ave,-73.92793,40.71401
3870,Melrose St & Broadway,-73.935877,40.697481
3862,Linden St & Knickerbocker Ave,-73.91566,40.69714
3856,Kingsland Ave & Nassau Ave,-73.94173,40.72577
3841,Menahan St & Central Ave,-73.9196,40.69543
3838,Bushwick Ave & Harman St,-73.92524,40.69356
3837,Broadway & Kosciuszko St,-73.92852,40.69329
3891,Irving Ave & Palmetto St,-73.9127,40.698
3846,Central Ave & Himrod St,-73.92302,40.69676
3881,12 Ave & W 125 St,-73.960405,40.818299
3869,Van Buren St & Broadway,-73.92617,40.692
3836,Bushwick Ave & Linden St,-73.92146,40.69146
3863,Central Ave & Woodbine St,-73.91605,40.69296
3834,Irving Ave & Halsey St,-73.90663,40.69467
3864,Central Ave & Covert St,-73.90951,40.68929
3865,Knickerbocker Ave & Cooper St,-73.90448,40.69081
3826,Moffat St & Bushwick,-73.90925,40.68458
3827,Halsey St & Broadway,-73.91564,40.68565
3890,Grove St & Broadway,-73.923511,40.69047
3879,Broadway & Madison St,-73.91966,40.68822
3829,Central Ave & Decatur St,-73.90798,40.6882
3828,Eldert St & Bushwick Ave,-73.91321,40.68652
3868,Knickerbocker Ave & Halsey St,-73.90824,40.693
3833,Madison St & Evergreen Ave,-73.91693,40.69122
3835,Knickerbocker Ave & Hancock St,-73.90974,40.69385
3832,Central Ave & Weirfield St,-73.91181,40.69055
3830,Halsey St & Evergreen Ave,-73.91227,40.68858
3866,Wilson Ave & Moffat St,-73.90506,40.68906
3814,E 56 St & Madison Ave,-73.972628,40.761573
3871,Bushwick Ave & Furman Ave,-73.90623,40.68281
3893,Rockaway Ave & Bainbridge St,-73.91166642308235,40.68319988172761
3246,Montague St & Clinton St,-73.99230033159256,40.694281141397326
3824,Van Sinderen Ave & Truxton St,-73.90369,40.6786
3825,Broadway & Furman Ave,-73.90756,40.68139
367,E 53 St & Lexington Ave,-73.97069431,40.75828065
3882,Norman St & Wyckoff Ave,-73.90311,40.69517
3883,Harman St & Seneca Ave,-73.91292,40.70577
3895,Cypress Ave & Palmetto St,-73.90876293182373,40.701573408737914
3878,Cypress Ave & George St,-73.90271,40.69812
3892,38 Ave & 29 St,-73.93367,40.75473
3876,Forest Ave & Summerfield St,-73.89795,40.69922
3899,Manhattan Av & Leonard St,-73.94844,40.72084
3874,Menahan St & Seneca Ave,-73.91054,40.70461
3898,E 63 St & 3 Ave,-73.9646,40.763954
3873,Madison St & Cypress Ave,-73.90742,40.70068
3900,Morgan Ave & Lombardy St,-73.93889,40.72226
3875,Stephen St & Seneca Ave,-73.9007,40.6988
3886,Menahan St & Onderdonk Ave,-73.9096,40.70553
3885,Onderdonk Ave & Gates Ave,-73.90737,40.70413
3896,Madison St & Seneca Ave,-73.90625,40.70183
3867,Somers St & Broadway,-73.90474,40.67945
3880,Willoughby Ave & Onderdonk Ave,-73.91727,40.7098
3831,Broadway & Hancock St,-73.9168,40.68663
3908,Battery Pl & Greenwich St,-74.01507,40.70463
3901,Stanhope St & Fairview Ave,-73.91116,40.70998
3887,Flushing Ave & Woodward Ave,-73.91873,40.71246
3872,Hancock St & Wyckoff Ave,-73.90674,40.6972
3903,Jefferson Ave & Evergreen Ave,-73.91458,40.68989
3859,Lorimer St & Calyer St,-73.95414,40.72795
3877,Madison St & Forest Ave,-73.90245,40.70555
3888,Woodward Ave & Harman St,-73.91092,40.70793
3907,Central Ave & Melrose St,-73.93039,40.70112
3739,Perry St & Greenwich Ave,-74.000939,40.735918
3731,W 47 St & 6 Ave,-73.98255,40.758397
3744,1 Ave & E 5 St,-73.986389,40.725864
3897,Onderdonk Ave & Dekalb Ave,-73.91497,40.70863
3902,Fairview Ave & Linden St,-73.90632,40.70694
3785,W 42 St & 6 Ave,-73.98455,40.75492
3740,W Broadway & W Houston St,-74.000472,40.726378
3884,Centre St & Seneca Ave,-73.9022,40.69969
3910,Greene Ave & Grandview Ave,-73.907856,40.709697
3909,Madison St & Woodward Ave,-73.90408,40.70408
3911,Wyckoff St & Nevins St,-73.984275,40.683426
